transactionIdSource,clientId,amount,transactionDate
0Xe2125C,52,532.64,2024-12-15T03:41:04.180078+00:00
FFa5hIub,26,877.36,2024-12-15T03:41:04.180082+00:00
kzBf8vK5,26,988.92,2024-12-15T03:41:04.180085+00:00
MSU0R7sP,49,9.6,2024-12-15T03:41:04.180089+00:00
vd8WA8DH,81,388.0,2024-12-15T03:41:04.180092+00:00
hOs9YTnH,83,717.83,2024-12-15T03:41:04.180095+00:00
QwPgovJi,86,402.7,2024-12-15T03:41:04.180099+00:00
TQfLaWAW,37,752.85,2024-12-15T03:41:04.180102+00:00
Zy3va2bj,78,814.22,2024-12-15T03:41:04.180105+00:00
yHiH3hx6,4,432.88,2024-12-15T03:41:04.180112+00:00
rsEe1Rsd,46,476.03,2024-12-15T03:41:04.180116+00:00
PacjlAE3,63,754.18,2024-12-15T03:41:04.180119+00:00
KxNzlI0q,85,993.57,2024-12-15T03:41:04.180122+00:00
ls4kUMBi,40,783.06,2024-12-15T03:41:04.180126+00:00
FA6NXpV9,92,16.05,2024-12-15T03:41:04.180129+00:00
C6ft00lT,47,705.4,2024-12-15T03:41:04.180132+00:00
J7L8tfjW,33,347.22,2024-12-15T03:41:04.180136+00:00
f23S0HuM,13,995.6,2024-12-15T03:41:04.180139+00:00
rpgwuScT,54,811.69,2024-12-15T03:41:04.180142+00:00
fZmR7hgU,93,56.07,2024-12-15T03:41:04.180146+00:00
A7uVWT8l,57,248.42,2024-12-15T03:41:04.180151+00:00
XAoWYxYd,2,643.44,2024-12-15T03:41:04.180154+00:00
rfvdNJ2T,1,762.04,2024-12-15T03:41:04.180157+00:00
UAkGLFqk,81,151.38,2024-12-15T03:41:04.180161+00:00
iSbFssIx,43,890.28,2024-12-15T03:41:04.180164+00:00
E3QMwSIb,67,765.33,2024-12-15T03:41:04.180167+00:00
1c2wJRmm,58,28.61,2024-12-15T03:41:04.180171+00:00
dD0Ex40h,27,337.61,2024-12-15T03:41:04.180176+00:00
sLWtmqmY,89,936.94,2024-12-15T03:41:04.180179+00:00
z5xRvA1y,85,529.46,2024-12-15T03:41:04.180183+00:00
fAzv7UWE,99,339.91,2024-12-15T03:41:04.180186+00:00
eVBg7Yrg,37,337.24,2024-12-15T03:41:04.180189+00:00
jUP1n8iq,91,894.93,2024-12-15T03:41:04.180193+00:00
7DgtRf4F,45,592.82,2024-12-15T03:41:04.180197+00:00
B0sCVpkY,47,531.16,2024-12-15T03:41:04.180200+00:00
0I0ov6JP,63,622.83,2024-12-15T03:41:04.180203+00:00
MUldgCSJ,85,425.33,2024-12-15T03:41:04.180207+00:00
ki1AZLG8,40,330.81,2024-12-15T03:41:04.180210+00:00
JzLcF9sb,5,926.56,2024-12-15T03:41:04.180214+00:00
w19s7J7J,52,599.88,2024-12-15T03:41:04.180217+00:00
dvObu6VT,63,320.29,2024-12-15T03:41:04.180220+00:00
rkb8whLo,12,726.61,2024-12-15T03:41:04.180225+00:00
5oI3EIDE,39,763.84,2024-12-15T03:41:04.180228+00:00
W9NtBndy,20,222.79,2024-12-15T03:41:04.180232+00:00
beg9uHsZ,42,18.34,2024-12-15T03:41:04.180235+00:00
AgSCz1YC,60,375.33,2024-12-15T03:41:04.180239+00:00
ZQuUaYe5,13,192.52,2024-12-15T03:41:04.180242+00:00
DxtQI21z,71,38.24,2024-12-15T03:41:04.180245+00:00
mo5THbnQ,98,37.69,2024-12-15T03:41:04.180248+00:00
hW4bdegV,38,501.27,2024-12-15T03:41:04.180252+00:00
5vraoZ1x,54,98.38,2024-12-15T03:41:04.180255+00:00
5m0tQKbT,75,959.04,2024-12-15T03:41:04.180258+00:00
72Nm573C,10,865.32,2024-12-15T03:41:04.180262+00:00
EW0MPNCV,16,37.4,2024-12-15T03:41:04.180265+00:00
RkA8BlxI,87,447.74,2024-12-15T03:41:04.180268+00:00
ucPYiKwv,17,655.9,2024-12-15T03:41:04.180271+00:00
TveMZsBG,42,801.79,2024-12-15T03:41:04.180275+00:00
Q2KKgu4P,52,846.74,2024-12-15T03:41:04.180278+00:00
1a1kLZfR,37,955.1,2024-12-15T03:41:04.180281+00:00
jCAl278Y,69,905.11,2024-12-15T03:41:04.180285+00:00
dc0LKohV,84,599.71,2024-12-15T03:41:04.180288+00:00
CgeeaAtk,51,533.19,2024-12-15T03:41:04.180291+00:00
PsrWZv3n,11,890.08,2024-12-15T03:41:04.180295+00:00
DCtTCz6N,57,120.64,2024-12-15T03:41:04.180298+00:00
ElwgRPM1,63,107.26,2024-12-15T03:41:04.180301+00:00
TfSyq3H0,75,634.67,2024-12-15T03:41:04.180305+00:00
eaEumc3I,52,177.24,2024-12-15T03:41:04.180308+00:00
xqnpTp2M,77,569.79,2024-12-15T03:41:04.180312+00:00
Id8ykg8d,89,830.54,2024-12-15T03:41:04.180315+00:00
rWvQkQtm,21,706.19,2024-12-15T03:41:04.180318+00:00
fQebanun,53,657.73,2024-12-15T03:41:04.180322+00:00
UZCrZY4r,27,958.24,2024-12-15T03:41:04.180327+00:00
wBxpQCXT,9,432.75,2024-12-15T03:41:04.180330+00:00
9j8Y0Fnz,25,827.26,2024-12-15T03:41:04.180335+00:00
kBI7xita,83,748.31,2024-12-15T03:41:04.180339+00:00
IEXhbTek,24,826.85,2024-12-15T03:41:04.180342+00:00
h8O6gf00,56,351.05,2024-12-15T03:41:04.180345+00:00
WK2baRDi,94,206.53,2024-12-15T03:41:04.180348+00:00
eibbu0C1,88,844.87,2024-12-15T03:41:04.180352+00:00
Jc3xArsr,33,683.57,2024-12-15T03:41:04.180355+00:00
8105zA9G,29,243.69,2024-12-15T03:41:04.180358+00:00
fotzHMfW,48,537.33,2024-12-15T03:41:04.180362+00:00
VHy3oKjG,41,527.56,2024-12-15T03:41:04.180365+00:00
nARl06KW,43,353.61,2024-12-15T03:41:04.180368+00:00
WOl9prVr,14,995.54,2024-12-15T03:41:04.180372+00:00
rF0puRcb,43,555.52,2024-12-15T03:41:04.180375+00:00
AN3Js1xq,78,922.24,2024-12-15T03:41:04.180378+00:00
lS04sJfp,15,972.09,2024-12-15T03:41:04.180382+00:00
5ZmOgtS0,25,349.84,2024-12-15T03:41:04.180385+00:00
DN4DzSZh,76,163.71,2024-12-15T03:41:04.180388+00:00
DFU4xovZ,98,490.58,2024-12-15T03:41:04.180392+00:00
3dqm0eaQ,40,203.85,2024-12-15T03:41:04.180397+00:00
e3lEbDlq,20,898.02,2024-12-15T03:41:04.180400+00:00
VYiAYHTH,63,806.91,2024-12-15T03:41:04.180403+00:00
9BOdUKY6,31,391.89,2024-12-15T03:41:04.180407+00:00
kywYB7LQ,94,255.64,2024-12-15T03:41:04.180410+00:00
WoHKUeeN,51,768.99,2024-12-15T03:41:04.180413+00:00
CHxlU9Y7,52,710.18,2024-12-15T03:41:04.180417+00:00
6JdfgSE9,91,128.06,2024-12-15T03:41:04.180420+00:00
lJgAnwdt,92,896.92,2024-12-15T03:41:04.180424+00:00
5UUlnZFs,56,948.71,2024-12-15T03:41:04.180427+00:00
0PVk50YG,23,469.05,2024-12-15T03:41:04.180430+00:00
TQoUMWE2,41,904.97,2024-12-15T03:41:04.180434+00:00
ThZ1hG0Y,75,49.94,2024-12-15T03:41:04.180437+00:00
klloP2J9,9,107.35,2024-12-15T03:41:04.180440+00:00
BEhjknIC,12,186.79,2024-12-15T03:41:04.180446+00:00
SoEOjjFZ,9,516.6,2024-12-15T03:41:04.180449+00:00
kGKZiDFZ,83,207.49,2024-12-15T03:41:04.180452+00:00
fih9osah,14,931.9,2024-12-15T03:41:04.180456+00:00
3LeltuCh,80,223.33,2024-12-15T03:41:04.180459+00:00
niIpeNSO,94,60.12,2024-12-15T03:41:04.180462+00:00
dMcxXxH2,99,818.12,2024-12-15T03:41:04.180466+00:00
SN82mWUg,43,104.56,2024-12-15T03:41:04.180469+00:00
PdpWcmwY,69,797.18,2024-12-15T03:41:04.180472+00:00
4xCeVBLA,66,758.02,2024-12-15T03:41:04.180475+00:00
k61oCWh6,68,505.14,2024-12-15T03:41:04.180479+00:00
xtedGQ36,100,824.0,2024-12-15T03:41:04.180482+00:00
LulOPKql,84,169.59,2024-12-15T03:41:04.180485+00:00
mwylC9dy,18,216.9,2024-12-15T03:41:04.180489+00:00
9DMz1CDC,57,807.17,2024-12-15T03:41:04.180492+00:00
K0FtMu83,8,913.83,2024-12-15T03:41:04.180495+00:00
rSZKRpyv,64,798.33,2024-12-15T03:41:04.180498+00:00
w1qfEcES,8,820.48,2024-12-15T03:41:04.180502+00:00
oHtMUeb3,59,216.23,2024-12-15T03:41:04.180507+00:00
E2oizPE2,64,295.14,2024-12-15T03:41:04.180510+00:00
HpumHDqM,51,704.12,2024-12-15T03:41:04.180514+00:00
RsMS9QbT,94,923.06,2024-12-15T03:41:04.180517+00:00
3oNZOIyR,2,664.8,2024-12-15T03:41:04.180520+00:00
85QaX6Oe,5,294.82,2024-12-15T03:41:04.180524+00:00
8ku47TAf,7,66.65,2024-12-15T03:41:04.180527+00:00
JNf9XHjR,83,205.51,2024-12-15T03:41:04.180530+00:00
AEl2bORX,48,596.59,2024-12-15T03:41:04.180534+00:00
rusEK6N4,52,875.21,2024-12-15T03:41:04.180538+00:00
X5lLuM1y,36,390.68,2024-12-15T03:41:04.180541+00:00
xMEq7VcX,62,487.02,2024-12-15T03:41:04.180544+00:00
4hpniLu7,30,968.84,2024-12-15T03:41:04.180548+00:00
W0EsPiIa,92,961.53,2024-12-15T03:41:04.180551+00:00
r87hmJLQ,32,635.57,2024-12-15T03:41:04.180556+00:00
L0CdEi9q,68,831.59,2024-12-15T03:41:04.180559+00:00
tEHzuMao,55,360.18,2024-12-15T03:41:04.180563+00:00
TZ2mcPJG,38,309.03,2024-12-15T03:41:04.180566+00:00
poWOA7HZ,6,502.06,2024-12-15T03:41:04.180569+00:00
Okqxb0rN,11,596.23,2024-12-15T03:41:04.180573+00:00
TuggooCr,30,156.29,2024-12-15T03:41:04.180576+00:00
tngJCEhO,35,675.23,2024-12-15T03:41:04.180579+00:00
IaUnWZMU,87,147.13,2024-12-15T03:41:04.180583+00:00
W593CcPe,35,364.98,2024-12-15T03:41:04.180586+00:00
EwPXCCVs,26,610.5,2024-12-15T03:41:04.180589+00:00
JMIFQQwO,10,246.15,2024-12-15T03:41:04.180593+00:00
ilqQdrMB,10,373.53,2024-12-15T03:41:04.180596+00:00
T0g7din3,46,323.25,2024-12-15T03:41:04.180599+00:00
yAOFQFtZ,92,117.62,2024-12-15T03:41:04.180603+00:00
WnGFvJKZ,99,156.7,2024-12-15T03:41:04.180606+00:00
k1h2HdCl,67,855.43,2024-12-15T03:41:04.180609+00:00
NYByY16p,19,987.18,2024-12-15T03:41:04.180612+00:00
cAC3QEj8,58,100.98,2024-12-15T03:41:04.180617+00:00
AKaxi9B0,85,985.86,2024-12-15T03:41:04.180641+00:00
FziyHDZs,82,831.35,2024-12-15T03:41:04.180645+00:00
dogcg04p,46,615.2,2024-12-15T03:41:04.180648+00:00
neoRhjbl,44,251.07,2024-12-15T03:41:04.180651+00:00
wH0Af8Xv,48,421.45,2024-12-15T03:41:04.180655+00:00
QVJ44F7A,70,346.67,2024-12-15T03:41:04.180658+00:00
X1Ao1lu8,10,939.3,2024-12-15T03:41:04.180661+00:00
K3cpUo4H,69,309.24,2024-12-15T03:41:04.180665+00:00
H72Dugl2,96,519.06,2024-12-15T03:41:04.180668+00:00
2LCvGTMR,19,492.3,2024-12-15T03:41:04.180671+00:00
jyilCOtr,73,747.07,2024-12-15T03:41:04.180675+00:00
usg7VcHV,46,587.08,2024-12-15T03:41:04.180678+00:00
xhyR1SmF,87,945.03,2024-12-15T03:41:04.180682+00:00
dEECQPo8,37,527.51,2024-12-15T03:41:04.180687+00:00
kRL6zNQT,52,446.35,2024-12-15T03:41:04.180691+00:00
Xp1GNNhr,36,366.83,2024-12-15T03:41:04.180694+00:00
NPFSUiaa,40,308.68,2024-12-15T03:41:04.180697+00:00
wcGOw5AD,84,710.41,2024-12-15T03:41:04.180703+00:00
njyk9PJ1,18,953.29,2024-12-15T03:41:04.180706+00:00
QTqZDg4f,39,227.16,2024-12-15T03:41:04.180709+00:00
h8g5sDkW,30,206.95,2024-12-15T03:41:04.180713+00:00
DgSx1bQ5,16,337.49,2024-12-15T03:41:04.180716+00:00
b2t08upM,31,480.5,2024-12-15T03:41:04.180719+00:00
4QIZzi2D,76,349.24,2024-12-15T03:41:04.180722+00:00
dqleQcB3,77,886.51,2024-12-15T03:41:04.180726+00:00
LpB8r2sQ,90,127.85,2024-12-15T03:41:04.180729+00:00
UkJAx1lF,18,244.41,2024-12-15T03:41:04.180733+00:00
KTi7WIfM,19,369.56,2024-12-15T03:41:04.180736+00:00
fyZ4GGec,100,301.74,2024-12-15T03:41:04.180739+00:00
SWkyCxYq,18,952.04,2024-12-15T03:41:04.180742+00:00
stSL56aM,31,41.36,2024-12-15T03:41:04.180746+00:00
WJ8W6YvD,55,977.95,2024-12-15T03:41:04.180749+00:00
lFZqjnQ1,8,171.0,2024-12-15T03:41:04.180753+00:00
PR2abyDi,32,962.85,2024-12-15T03:41:04.180756+00:00
Rqh9a8TJ,4,82.82,2024-12-15T03:41:04.180759+00:00
KppoqHYw,44,881.2,2024-12-15T03:41:04.180763+00:00
grt5dzIm,100,469.87,2024-12-15T03:41:04.180766+00:00
eWLKehNT,97,310.49,2024-12-15T03:41:04.180769+00:00
Azwaa3jj,94,793.48,2024-12-15T03:41:04.180773+00:00
OsWv1bZG,48,168.76,2024-12-15T03:41:04.180776+00:00
ZJVdjfPG,31,551.98,2024-12-15T03:41:04.180780+00:00
PdFGa1oE,96,144.01,2024-12-15T03:41:04.180783+00:00
u3oBW3Pd,10,852.88,2024-12-15T03:41:04.180786+00:00
ohByvOmX,23,971.73,2024-12-15T03:41:04.180790+00:00
c9vFkaND,61,969.85,2024-12-15T03:41:04.180793+00:00
8Sy73wlG,36,535.83,2024-12-15T03:41:04.180798+00:00
J2dnc7PY,48,622.44,2024-12-15T03:41:04.180802+00:00
uEY2MBK8,37,653.75,2024-12-15T03:41:04.180805+00:00
dmp2GDo6,15,756.46,2024-12-15T03:41:04.180808+00:00
AzjWI06d,55,351.48,2024-12-15T03:41:04.180811+00:00
kYiuumhT,60,360.57,2024-12-15T03:41:04.180815+00:00
pAx4lG5q,100,646.38,2024-12-15T03:41:04.180818+00:00
7GwDAlpp,57,613.68,2024-12-15T03:41:04.180821+00:00
rBmX1Pjf,73,463.0,2024-12-15T03:41:04.180825+00:00
Yp4sEPpZ,14,416.74,2024-12-15T03:41:04.180828+00:00
BwALRHwd,43,221.58,2024-12-15T03:41:04.180831+00:00
434iv9Qq,98,624.88,2024-12-15T03:41:04.180834+00:00
wAxB23cg,63,934.97,2024-12-15T03:41:04.180838+00:00
bjxfNZEw,14,330.96,2024-12-15T03:41:04.180841+00:00
nlEr82GY,5,681.65,2024-12-15T03:41:04.180844+00:00
Xry4w7dH,95,178.97,2024-12-15T03:41:04.180848+00:00
pan5xSMk,92,148.61,2024-12-15T03:41:04.180851+00:00
MyH7eo4F,55,887.22,2024-12-15T03:41:04.180854+00:00
it0QamFE,95,252.95,2024-12-15T03:41:04.180859+00:00
lsmUlytP,28,724.45,2024-12-15T03:41:04.180863+00:00
pvoxCnUk,60,470.32,2024-12-15T03:41:04.180866+00:00
lmUpnJoJ,16,588.5,2024-12-15T03:41:04.180869+00:00
TBjRzaqg,72,388.8,2024-12-15T03:41:04.180873+00:00
K16BlwyV,10,835.13,2024-12-15T03:41:04.180880+00:00
HvVJrydZ,38,87.93,2024-12-15T03:41:04.180883+00:00
YWe9vqOS,13,919.63,2024-12-15T03:41:04.180886+00:00
SCB3K6qb,64,708.73,2024-12-15T03:41:04.180890+00:00
XVzE9LpD,20,409.08,2024-12-15T03:41:04.180893+00:00
aJeNCimU,39,266.93,2024-12-15T03:41:04.180897+00:00
9Q8ptXPe,73,165.02,2024-12-15T03:41:04.180900+00:00
YF1X3Pmd,56,833.9,2024-12-15T03:41:04.180903+00:00
oipWhBGG,54,594.46,2024-12-15T03:41:04.180907+00:00
8HR5zpME,62,171.22,2024-12-15T03:41:04.180912+00:00
ZrOVZ7LI,67,393.22,2024-12-15T03:41:04.180916+00:00
KuBmTXCt,32,264.46,2024-12-15T03:41:04.180919+00:00
xktD2np9,28,205.56,2024-12-15T03:41:04.180922+00:00
wYImfMdq,91,686.13,2024-12-15T03:41:04.180925+00:00
UvBmE1wC,69,721.31,2024-12-15T03:41:04.180929+00:00
pnn3yd1S,28,639.87,2024-12-15T03:41:04.180932+00:00
nMhOH22K,51,851.57,2024-12-15T03:41:04.180936+00:00
OBLU0OK0,14,656.8,2024-12-15T03:41:04.180939+00:00
dIuUfGra,99,460.01,2024-12-15T03:41:04.180942+00:00
iWxWIsSQ,42,924.17,2024-12-15T03:41:04.180946+00:00
km9nUdVM,35,767.71,2024-12-15T03:41:04.180949+00:00
fEabb72j,54,147.67,2024-12-15T03:41:04.180952+00:00
AhahUEKc,29,997.33,2024-12-15T03:41:04.180956+00:00
nEDTutAf,41,626.13,2024-12-15T03:41:04.180959+00:00
JZ2VGxi4,47,689.55,2024-12-15T03:41:04.180962+00:00
BtYU97vX,98,867.98,2024-12-15T03:41:04.180966+00:00
a1uOw3Nf,92,142.62,2024-12-15T03:41:04.180969+00:00
YDVNvixM,57,190.37,2024-12-15T03:41:04.180972+00:00
9DwtheYF,9,798.73,2024-12-15T03:41:04.180976+00:00
UdrmKfu9,93,651.9,2024-12-15T03:41:04.180979+00:00
ZvSbHjSN,95,309.26,2024-12-15T03:41:04.180983+00:00
yLnCKAub,75,699.45,2024-12-15T03:41:04.180986+00:00
5bX4Uci8,26,397.96,2024-12-15T03:41:04.180989+00:00
rjgGDBWi,58,893.55,2024-12-15T03:41:04.180993+00:00
Ze6NsgRa,51,76.62,2024-12-15T03:41:04.180996+00:00
isPY6BO7,89,125.38,2024-12-15T03:41:04.180999+00:00
EDwcmpPS,87,142.97,2024-12-15T03:41:04.181003+00:00
vdYQQ0Yi,97,43.95,2024-12-15T03:41:04.181007+00:00
LJ7HT4tR,43,894.2,2024-12-15T03:41:04.181010+00:00
WJbA7n4e,88,248.58,2024-12-15T03:41:04.181013+00:00
W4YwSytb,82,430.71,2024-12-15T03:41:04.181018+00:00
CMZI4Clu,90,165.02,2024-12-15T03:41:04.181022+00:00
IvLB2p9v,97,748.31,2024-12-15T03:41:04.181025+00:00
lCEXMb9E,31,319.23,2024-12-15T03:41:04.181028+00:00
sC0UD6n7,92,40.12,2024-12-15T03:41:04.181032+00:00
o352pLGi,53,254.25,2024-12-15T03:41:04.181035+00:00
6LWNkDDE,99,210.63,2024-12-15T03:41:04.181038+00:00
5VxOIdR9,86,410.87,2024-12-15T03:41:04.181042+00:00
YnMQpteE,94,556.96,2024-12-15T03:41:04.181045+00:00
f7mpnlin,60,884.89,2024-12-15T03:41:04.181048+00:00
kZxiC07A,25,851.27,2024-12-15T03:41:04.181051+00:00
cgaxHHmZ,32,468.54,2024-12-15T03:41:04.181056+00:00
j1VVQMIB,12,460.61,2024-12-15T03:41:04.181060+00:00
ISKXgzMu,81,769.96,2024-12-15T03:41:04.181063+00:00
zAX5dOhh,32,303.44,2024-12-15T03:41:04.181066+00:00
GiTYWS1r,83,669.37,2024-12-15T03:41:04.181070+00:00
ELRZhGxj,70,490.67,2024-12-15T03:41:04.181073+00:00
JMKX2l41,68,944.6,2024-12-15T03:41:04.181076+00:00
33gBW3Oj,86,84.74,2024-12-15T03:41:04.181082+00:00
9hGqoTGv,9,696.94,2024-12-15T03:41:04.181085+00:00
wCgeEmES,38,383.86,2024-12-15T03:41:04.181088+00:00
bKjbcU1Z,8,314.39,2024-12-15T03:41:04.181092+00:00
anZEMUjp,75,499.67,2024-12-15T03:41:04.181095+00:00
EB88TZF6,8,938.64,2024-12-15T03:41:04.181098+00:00
Zq2CQy5L,46,607.63,2024-12-15T03:41:04.181102+00:00
zsKCobGk,24,656.71,2024-12-15T03:41:04.181105+00:00
qsM0nqyk,45,457.98,2024-12-15T03:41:04.181108+00:00
8ZIZg3gd,98,112.86,2024-12-15T03:41:04.181112+00:00
aSk2MdBC,18,693.58,2024-12-15T03:41:04.181115+00:00
cUBmtT4l,95,786.74,2024-12-15T03:41:04.181119+00:00
vjIeN0ga,34,271.47,2024-12-15T03:41:04.181122+00:00
4mPjnlmK,20,299.43,2024-12-15T03:41:04.181125+00:00
i2a9QjRS,48,789.15,2024-12-15T03:41:04.181130+00:00
ynqMQ9Ps,39,552.82,2024-12-15T03:41:04.181134+00:00
HZEkGmGr,46,661.97,2024-12-15T03:41:04.181137+00:00
1mJGYJLy,29,83.85,2024-12-15T03:41:04.181140+00:00
biiW4w5V,5,91.36,2024-12-15T03:41:04.181144+00:00
NzBCYuW5,62,523.94,2024-12-15T03:41:04.181147+00:00
oHvhHTR3,29,34.84,2024-12-15T03:41:04.181150+00:00
5iTSTd8n,82,167.01,2024-12-15T03:41:04.181154+00:00
q5nKVgD8,98,637.57,2024-12-15T03:41:04.181158+00:00
fC362fEe,73,877.06,2024-12-15T03:41:04.181161+00:00
B6ltuSmD,22,121.23,2024-12-15T03:41:04.181165+00:00
K5V9npI2,74,985.64,2024-12-15T03:41:04.181168+00:00
W50ybxNx,43,447.95,2024-12-15T03:41:04.181171+00:00
6v4V4sgs,95,156.76,2024-12-15T03:41:04.181175+00:00
ZhmzsRqU,78,551.93,2024-12-15T03:41:04.181178+00:00
ARbxPQnj,100,21.21,2024-12-15T03:41:04.181181+00:00
avisMscQ,21,61.14,2024-12-15T03:41:04.181185+00:00
vN1m0o29,6,698.33,2024-12-15T03:41:04.181188+00:00
NTxy7AGi,71,896.1,2024-12-15T03:41:04.181191+00:00
LvrPvykX,45,21.35,2024-12-15T03:41:04.181194+00:00
bIlEgMvQ,48,191.27,2024-12-15T03:41:04.181198+00:00
3HGaTNt0,98,386.36,2024-12-15T03:41:04.181201+00:00
8eGLXgLE,95,624.28,2024-12-15T03:41:04.181204+00:00
ZzPD4tFm,61,964.21,2024-12-15T03:41:04.181208+00:00
53oeNqjR,20,463.77,2024-12-15T03:41:04.181211+00:00
uTDy0MgQ,62,801.03,2024-12-15T03:41:04.181214+00:00
gmkvpEaX,79,26.9,2024-12-15T03:41:04.181217+00:00
daPPkV9L,37,392.05,2024-12-15T03:41:04.181221+00:00
780dGeus,53,671.65,2024-12-15T03:41:04.181224+00:00
WbgMSzbb,32,989.23,2024-12-15T03:41:04.181228+00:00
wpXoGBLG,2,212.61,2024-12-15T03:41:04.181231+00:00
Q1XEqfbg,71,518.22,2024-12-15T03:41:04.181237+00:00
zgD8GO9G,96,479.85,2024-12-15T03:41:04.181242+00:00
N0e36wp0,3,645.96,2024-12-15T03:41:04.181245+00:00
amINfCbu,75,430.37,2024-12-15T03:41:04.181248+00:00
9JyYtNbe,55,609.91,2024-12-15T03:41:04.181252+00:00
6Q2XjS0M,34,219.35,2024-12-15T03:41:04.181255+00:00
mZE6JAmV,77,775.83,2024-12-15T03:41:04.181258+00:00
ALlDtUQz,88,716.73,2024-12-15T03:41:04.181262+00:00
8z840bmX,80,522.69,2024-12-15T03:41:04.181265+00:00
sOGpIF11,36,268.04,2024-12-15T03:41:04.181268+00:00
yGPPnNCn,66,931.89,2024-12-15T03:41:04.181272+00:00
CaVys6Sd,71,766.92,2024-12-15T03:41:04.181275+00:00
6FoE0dJR,20,455.26,2024-12-15T03:41:04.181278+00:00
PlFeKkos,34,68.47,2024-12-15T03:41:04.181282+00:00
cfDStfyV,69,329.97,2024-12-15T03:41:04.181285+00:00
89Zb8ksT,4,808.31,2024-12-15T03:41:04.181289+00:00
eyyFvlLF,25,485.83,2024-12-15T03:41:04.181292+00:00
W0CO5pwH,32,683.75,2024-12-15T03:41:04.181295+00:00
mFwOEXZT,81,115.64,2024-12-15T03:41:04.181298+00:00
h91SAEfr,65,290.14,2024-12-15T03:41:04.181303+00:00
4wM2BhIO,6,810.51,2024-12-15T03:41:04.181307+00:00
ZohdeUR2,14,593.8,2024-12-15T03:41:04.181310+00:00
l8sRx46B,26,928.41,2024-12-15T03:41:04.181313+00:00
cihzucqM,32,29.5,2024-12-15T03:41:04.181317+00:00
zIfm4WME,68,802.25,2024-12-15T03:41:04.181320+00:00
RYnrxYOe,92,876.11,2024-12-15T03:41:04.181323+00:00
7p4H1pHs,76,785.33,2024-12-15T03:41:04.181326+00:00
ChTvh0MG,74,36.94,2024-12-15T03:41:04.181330+00:00
8lfCw78R,87,30.73,2024-12-15T03:41:04.181333+00:00
mUrCIiQ7,34,378.1,2024-12-15T03:41:04.181336+00:00
qH7px7kK,37,994.75,2024-12-15T03:41:04.181340+00:00
E7P5JkDM,41,118.06,2024-12-15T03:41:04.181344+00:00
qwU3EuPi,74,287.89,2024-12-15T03:41:04.181347+00:00
NuxAw8pa,71,708.3,2024-12-15T03:41:04.181352+00:00
GfpApHOe,83,582.57,2024-12-15T03:41:04.181356+00:00
Ij8Oi7f4,1,853.5,2024-12-15T03:41:04.181359+00:00
8dGhWhLc,5,236.27,2024-12-15T03:41:04.181363+00:00
vIJQFYmI,50,612.77,2024-12-15T03:41:04.181366+00:00
XacvTGn7,17,273.0,2024-12-15T03:41:04.181369+00:00
tc0JyLCZ,61,718.48,2024-12-15T03:41:04.181373+00:00
v1MuRBwP,14,138.92,2024-12-15T03:41:04.181376+00:00
iZtzi1Q3,11,242.79,2024-12-15T03:41:04.181379+00:00
cJYueJ8W,49,125.73,2024-12-15T03:41:04.181383+00:00
HRRKKNq6,91,746.54,2024-12-15T03:41:04.181386+00:00
zmLrrs5R,35,625.74,2024-12-15T03:41:04.181389+00:00
2qGNOA4e,27,38.79,2024-12-15T03:41:04.181393+00:00
JunYuIa0,47,736.47,2024-12-15T03:41:04.181396+00:00
zLPSRc4e,52,996.13,2024-12-15T03:41:04.181399+00:00
8c9EoID4,65,825.13,2024-12-15T03:41:04.181403+00:00
jJzOrw2T,95,331.52,2024-12-15T03:41:04.181406+00:00
AyvqzHUm,81,402.2,2024-12-15T03:41:04.181412+00:00
quhHaYiM,90,23.76,2024-12-15T03:41:04.181415+00:00
a03wy61s,17,775.19,2024-12-15T03:41:04.181418+00:00
DA8zCjx1,72,965.61,2024-12-15T03:41:04.181421+00:00
ZpNZUTO8,76,823.37,2024-12-15T03:41:04.181425+00:00
KHwHUXw9,55,129.8,2024-12-15T03:41:04.181428+00:00
Pgf6DkUx,34,158.49,2024-12-15T03:41:04.181431+00:00
jiDpCopl,63,945.47,2024-12-15T03:41:04.181435+00:00
BunIGnS2,28,34.59,2024-12-15T03:41:04.181438+00:00
IE7Ae4sD,55,84.46,2024-12-15T03:41:04.181441+00:00
xYdMGd8C,44,950.5,2024-12-15T03:41:04.181445+00:00
ef7yH2K5,83,375.68,2024-12-15T03:41:04.181448+00:00
TZthjlp0,78,343.38,2024-12-15T03:41:04.181452+00:00
Ku5BfOhQ,72,684.96,2024-12-15T03:41:04.181455+00:00
yKqRXNc3,69,213.07,2024-12-15T03:41:04.181459+00:00
2ccCtJVl,22,11.16,2024-12-15T03:41:04.181464+00:00
RNaQqmNf,43,410.81,2024-12-15T03:41:04.181467+00:00
Ary3d41s,68,420.54,2024-12-15T03:41:04.181471+00:00
DzBjkE8O,85,443.41,2024-12-15T03:41:04.181474+00:00
8lA3SYAZ,95,325.09,2024-12-15T03:41:04.181477+00:00
3k4WkIwo,67,6.25,2024-12-15T03:41:04.181481+00:00
giLBBNQu,86,919.14,2024-12-15T03:41:04.181484+00:00
mfoZprtp,3,127.4,2024-12-15T03:41:04.181487+00:00
v4KC5AuP,74,750.01,2024-12-15T03:41:04.181491+00:00
pfY56NWp,28,919.41,2024-12-15T03:41:04.181494+00:00
